year,Country Name,value,Country Code,Indicator Name,Indicator Code
2015,Madagascar,0.0,MDG,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Madagascar,0.0,MDG,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Madagascar,0.0,MDG,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1992,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1993,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1994,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1995,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1996,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1997,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1998,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1999,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2000,Madagascar,0.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2001,Madagascar,6.800000000000011,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2002,Madagascar,6.799999999999983,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2003,Madagascar,6.800000000000011,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2004,Madagascar,6.799999999999983,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2005,Madagascar,6.800000000000011,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2006,Madagascar,31.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2007,Madagascar,31.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2008,Madagascar,31.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2009,Madagascar,31.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2010,Madagascar,31.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2011,Madagascar,60.19999999999999,MDG,Mixed migration to South Africa,ETH.TO.ZAF
2017,Madagascar,19.0,MDG,Mixed migration to South Africa,ETH.TO.ZAF
1991,Malawi,4.199999999999999,MWI,Mixed migration to Italy,ETH.TO.ITA
1992,Malawi,4.199999999999999,MWI,Mixed migration to Italy,ETH.TO.ITA
1993,Malawi,4.200000000000003,MWI,Mixed migration to Italy,ETH.TO.ITA
1994,Malawi,4.199999999999999,MWI,Mixed migration to Italy,ETH.TO.ITA
1995,Malawi,4.199999999999999,MWI,Mixed migration to Italy,ETH.TO.ITA
1996,Malawi,4.0,MWI,Mixed migration to Italy,ETH.TO.ITA
1997,Malawi,4.0,MWI,Mixed migration to Italy,ETH.TO.ITA
1998,Malawi,4.0,MWI,Mixed migration to Italy,ETH.TO.ITA
1999,Malawi,4.0,MWI,Mixed migration to Italy,ETH.TO.ITA
2000,Malawi,4.0,MWI,Mixed migration to Italy,ETH.TO.ITA
2001,Malawi,12.200000000000003,MWI,Mixed migration to Italy,ETH.TO.ITA
2002,Malawi,12.200000000000003,MWI,Mixed migration to Italy,ETH.TO.ITA
2003,Malawi,12.199999999999989,MWI,Mixed migration to Italy,ETH.TO.ITA
2004,Malawi,12.200000000000003,MWI,Mixed migration to Italy,ETH.TO.ITA
2005,Malawi,12.200000000000003,MWI,Mixed migration to Italy,ETH.TO.ITA
2006,Malawi,12.200000000000003,MWI,Mixed migration to Italy,ETH.TO.ITA
2017,Malawi,1.5,MWI,Mixed migration to Italy,ETH.TO.ITA
1991,Malawi,1.2000000000000028,MWI,Mixed migration to Sweden,ETH.TO.SWE
1992,Malawi,1.1999999999999957,MWI,Mixed migration to Sweden,ETH.TO.SWE
1993,Malawi,1.2000000000000028,MWI,Mixed migration to Sweden,ETH.TO.SWE
2004,Malawi,2.8000000000000043,MWI,Mixed migration to Sweden,ETH.TO.SWE
2005,Malawi,2.799999999999997,MWI,Mixed migration to Sweden,ETH.TO.SWE
2006,Malawi,4.600000000000001,MWI,Mixed migration to Sweden,ETH.TO.SWE
2007,Malawi,4.600000000000001,MWI,Mixed migration to Sweden,ETH.TO.SWE
2008,Malawi,4.599999999999994,MWI,Mixed migration to Sweden,ETH.TO.SWE
2009,Malawi,4.6000000000000085,MWI,Mixed migration to Sweden,ETH.TO.SWE
2011,Malawi,0.0,MWI,Mixed migration to Sweden,ETH.TO.SWE
2012,Malawi,0.0,MWI,Mixed migration to Sweden,ETH.TO.SWE
2013,Malawi,0.0,MWI,Mixed migration to Sweden,ETH.TO.SWE
2017,Malawi,0.5,MWI,Mixed migration to Sweden,ETH.TO.SWE
1991,Malawi,1.0,MWI,Mixed migration to Denmark,ETH.TO.DNK
1992,Malawi,1.0,MWI,Mixed migration to Denmark,ETH.TO.DNK
1993,Malawi,1.0,MWI,Mixed migration to Denmark,ETH.TO.DNK
1994,Malawi,1.0,MWI,Mixed migration to Denmark,ETH.TO.DNK
1995,Malawi,1.0,MWI,Mixed migration to Denmark,ETH.TO.DNK
1996,Malawi,0.7999999999999972,MWI,Mixed migration to Denmark,ETH.TO.DNK
1997,Malawi,0.8000000000000043,MWI,Mixed migration to Denmark,ETH.TO.DNK
1998,Malawi,0.7999999999999972,MWI,Mixed migration to Denmark,ETH.TO.DNK
2001,Malawi,3.3999999999999986,MWI,Mixed migration to Denmark,ETH.TO.DNK
2002,Malawi,3.3999999999999986,MWI,Mixed migration to Denmark,ETH.TO.DNK
2003,Malawi,3.4000000000000057,MWI,Mixed migration to Denmark,ETH.TO.DNK
2004,Malawi,3.3999999999999986,MWI,Mixed migration to Denmark,ETH.TO.DNK
2005,Malawi,3.3999999999999986,MWI,Mixed migration to Denmark,ETH.TO.DNK
2006,Malawi,3.200000000000003,MWI,Mixed migration to Denmark,ETH.TO.DNK
2007,Malawi,3.200000000000003,MWI,Mixed migration to Denmark,ETH.TO.DNK
2008,Malawi,3.1999999999999886,MWI,Mixed migration to Denmark,ETH.TO.DNK
2009,Malawi,3.200000000000003,MWI,Mixed migration to Denmark,ETH.TO.DNK
2010,Malawi,3.200000000000003,MWI,Mixed migration to Denmark,ETH.TO.DNK
2011,Malawi,2.4000000000000057,MWI,Mixed migration to Denmark,ETH.TO.DNK
2012,Malawi,2.3999999999999915,MWI,Mixed migration to Denmark,ETH.TO.DNK
2013,Malawi,2.4000000000000057,MWI,Mixed migration to Denmark,ETH.TO.DNK
2014,Malawi,2.3999999999999915,MWI,Mixed migration to Denmark,ETH.TO.DNK
2015,Malawi,2.4000000000000057,MWI,Mixed migration to Denmark,ETH.TO.DNK
2016,Malawi,4.5,MWI,Mixed migration to Denmark,ETH.TO.DNK
2017,Malawi,4.5,MWI,Mixed migration to Denmark,ETH.TO.DNK
1991,Malawi,127.20000000000073,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1992,Malawi,127.19999999999891,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1993,Malawi,127.20000000000073,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1994,Malawi,127.19999999999891,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1995,Malawi,127.20000000000073,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1996,Malawi,164.79999999999927,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1997,Malawi,164.8000000000011,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Malawi,164.79999999999927,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Malawi,164.8000000000011,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Malawi,164.79999999999927,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Malawi,288.39999999999964,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Malawi,288.39999999999964,MWI,Mixed migration to United Kingdom,ETH.TO.GBR
1991,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2005,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2006,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2007,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2008,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2009,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2010,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2011,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2012,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Malawi,0.0,MWI,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,Malawi,746.2000000000007,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1992,Malawi,746.1999999999989,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1993,Malawi,746.2000000000007,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1994,Malawi,746.1999999999989,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1995,Malawi,746.2000000000007,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1996,Malawi,1714.2000000000007,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1997,Malawi,1714.2000000000007,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1998,Malawi,1714.199999999997,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1999,Malawi,1714.2000000000007,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2000,Malawi,1714.2000000000007,MWI,Mixed migration to South Africa,ETH.TO.ZAF
2001,Malawi,1011.7999999999993,MWI,Mixed migration to South Africa,ETH.TO.ZAF
1991,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
1992,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
1993,Mauritius,94.40000000000146,MUS,Mixed migration to Italy,ETH.TO.ITA
1994,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
1995,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
1996,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
1997,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
1998,Mauritius,94.40000000000146,MUS,Mixed migration to Italy,ETH.TO.ITA
1999,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
2000,Mauritius,94.39999999999964,MUS,Mixed migration to Italy,ETH.TO.ITA
2001,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2002,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2003,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2004,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2005,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2006,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2007,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2008,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2009,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
2010,Mauritius,0.0,MUS,Mixed migration to Italy,ETH.TO.ITA
1991,Mauritius,4.0,MUS,Mixed migration to Sweden,ETH.TO.SWE
1992,Mauritius,4.0,MUS,Mixed migration to Sweden,ETH.TO.SWE
1993,Mauritius,4.0,MUS,Mixed migration to Sweden,ETH.TO.SWE
1994,Mauritius,4.0,MUS,Mixed migration to Sweden,ETH.TO.SWE
1995,Mauritius,4.0,MUS,Mixed migration to Sweden,ETH.TO.SWE
1996,Mauritius,1.7999999999999972,MUS,Mixed migration to Sweden,ETH.TO.SWE
1997,Mauritius,1.7999999999999972,MUS,Mixed migration to Sweden,ETH.TO.SWE
1998,Mauritius,1.8000000000000114,MUS,Mixed migration to Sweden,ETH.TO.SWE
1999,Mauritius,1.799999999999983,MUS,Mixed migration to Sweden,ETH.TO.SWE
2010,Mauritius,5.0,MUS,Mixed migration to Sweden,ETH.TO.SWE
2012,Mauritius,3.799999999999983,MUS,Mixed migration to Sweden,ETH.TO.SWE
2013,Mauritius,3.8000000000000114,MUS,Mixed migration to Sweden,ETH.TO.SWE
2014,Mauritius,3.799999999999983,MUS,Mixed migration to Sweden,ETH.TO.SWE
2015,Mauritius,3.8000000000000114,MUS,Mixed migration to Sweden,ETH.TO.SWE
2016,Mauritius,2.5,MUS,Mixed migration to Sweden,ETH.TO.SWE
2017,Mauritius,2.5,MUS,Mixed migration to Sweden,ETH.TO.SWE
1991,Mauritius,2.799999999999997,MUS,Mixed migration to Denmark,ETH.TO.DNK
1992,Mauritius,2.799999999999997,MUS,Mixed migration to Denmark,ETH.TO.DNK
1993,Mauritius,2.8000000000000114,MUS,Mixed migration to Denmark,ETH.TO.DNK
1994,Mauritius,2.799999999999997,MUS,Mixed migration to Denmark,ETH.TO.DNK
1995,Mauritius,2.799999999999997,MUS,Mixed migration to Denmark,ETH.TO.DNK
1996,Mauritius,2.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
1997,Mauritius,2.6000000000000085,MUS,Mixed migration to Denmark,ETH.TO.DNK
1998,Mauritius,2.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
1999,Mauritius,2.6000000000000085,MUS,Mixed migration to Denmark,ETH.TO.DNK
2000,Mauritius,2.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2001,Mauritius,3.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2002,Mauritius,3.6000000000000085,MUS,Mixed migration to Denmark,ETH.TO.DNK
2003,Mauritius,3.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2004,Mauritius,3.6000000000000085,MUS,Mixed migration to Denmark,ETH.TO.DNK
2005,Mauritius,3.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2006,Mauritius,3.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2007,Mauritius,3.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2008,Mauritius,3.6000000000000227,MUS,Mixed migration to Denmark,ETH.TO.DNK
2009,Mauritius,3.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2010,Mauritius,3.5999999999999943,MUS,Mixed migration to Denmark,ETH.TO.DNK
2011,Mauritius,1.0,MUS,Mixed migration to Denmark,ETH.TO.DNK
2012,Mauritius,1.0,MUS,Mixed migration to Denmark,ETH.TO.DNK
2013,Mauritius,1.0,MUS,Mixed migration to Denmark,ETH.TO.DNK
2015,Mauritius,1.0,MUS,Mixed migration to Denmark,ETH.TO.DNK
2016,Mauritius,7.5,MUS,Mixed migration to Denmark,ETH.TO.DNK
2017,Mauritius,7.5,MUS,Mixed migration to Denmark,ETH.TO.DNK
1991,Mauritius,288.59999999999854,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1992,Mauritius,288.6000000000022,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1993,Mauritius,288.59999999999854,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1994,Mauritius,288.6000000000022,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1995,Mauritius,288.59999999999854,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1996,Mauritius,370.7999999999993,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1997,Mauritius,370.7999999999993,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1998,Mauritius,370.8000000000029,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1999,Mauritius,370.7999999999993,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2000,Mauritius,370.7999999999993,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2001,Mauritius,1139.2000000000007,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2002,Mauritius,1139.2000000000007,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
2003,Mauritius,1139.199999999997,MUS,Mixed migration to United Kingdom,ETH.TO.GBR
1991,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1992,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1993,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1994,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1995,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1996,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1997,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1998,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1999,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2000,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2001,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2002,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2003,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2004,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2005,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2006,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2007,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2008,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2009,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2010,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2011,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2012,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2013,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2014,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2015,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2016,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
2017,Mauritius,0.0,MUS,Mixed migration to Saudi Arabia,ETH.TO.SAU
1991,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1992,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1993,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1994,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1995,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1996,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1997,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1998,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1999,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2000,Mauritius,0.0,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2001,Mauritius,138.5999999999999,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2002,Mauritius,138.5999999999999,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2003,Mauritius,138.60000000000036,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2004,Mauritius,138.5999999999999,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2005,Mauritius,138.5999999999999,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2006,Mauritius,616.3999999999996,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2007,Mauritius,616.4000000000005,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2008,Mauritius,616.3999999999996,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2009,Mauritius,616.4000000000005,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2010,Mauritius,616.3999999999996,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2011,Mauritius,1196.6000000000004,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2012,Mauritius,1196.6000000000004,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2013,Mauritius,1196.5999999999985,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2014,Mauritius,1196.6000000000004,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2016,Mauritius,382.5,MUS,Mixed migration to South Africa,ETH.TO.ZAF
2017,Mauritius,382.5,MUS,Mixed migration to South Africa,ETH.TO.ZAF
1991,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1992,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1993,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1994,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1995,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1996,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1997,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1998,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1999,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2000,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2001,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2002,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2003,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2004,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2005,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2006,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2007,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2008,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2009,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2010,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2011,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2012,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2013,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2014,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2015,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2016,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
2017,Mayotte,0.0,MYT,Mixed migration to Italy,ETH.TO.ITA
1991,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1992,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1993,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1994,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1995,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1996,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1997,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1998,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1999,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2000,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2001,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2002,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2003,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2004,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2005,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2006,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2007,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2008,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2009,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2010,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2011,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2012,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2013,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2014,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2015,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2016,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
2017,Mayotte,0.0,MYT,Mixed migration to Sweden,ETH.TO.SWE
1991,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1992,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1993,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1994,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1995,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1996,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1997,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1998,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
1999,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2000,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2001,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2002,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2003,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2004,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2005,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2006,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2007,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
2008,Mayotte,0.0,MYT,Mixed migration to Denmark,ETH.TO.DNK
